Name,Team,GS,G,IP,HR,SO,BB,HR/9,WHIP,ERA
Dylan Lesko,TBR,0,1,1,0.164,0.7825,0.8965,1.476,1.9048,6.24735
Jared Beck,,0,1,1,0.134667,0.7014,0.9697,1.212,2.0049,6.0615
Yoan Valdez,DET,0,1,1,0.156667,0.6037,0.7777,1.41,1.887,6.23979
Pedro Santillan,,0,1,1,0.153667,0.5748,0.8022,1.383,1.9325,6.35049
Eli Trop,,0,1,1,0.150444,0.6174,0.8335,1.354,1.9439,6.34464
Juan Sanchez,ATL,0,1,1,0.146333,0.6925,0.8766,1.317,1.9569,6.2604
Keiner Leon,,0,1,1,0.174,0.6398,0.7667,1.566,1.8749,6.40314
Troy Taylor,SEA,0,8.8272,8.8272,1.07594,8.06,4.4412,1.097,1.43542,4.22733
Ben Petschke,,0,1,1,0.152556,0.5449,0.7929,1.373,1.9387,6.3657
Maicol Reyes,TEX,0,1,1,0.158111,0.6529,0.8484,1.423,1.9348,6.32772
Luis Sánchez,,0,1,1,0.159111,0.6919,0.8268,1.432,1.9218,6.34464
Dailoui Abad,,0,1,1,0.181556,0.5967,0.7957,1.634,1.923,6.58899
Xiomer Guacache,DET,0,1,1,0.162222,0.5471,0.7197,1.46,1.8481,6.21792
Dawry Segura,,0,1,1,0.18,0.5793,0.7009,1.62,1.8421,6.43329
Ben Peoples,TEX,0,20.3704,20.3704,2.94692,18.2023,9.9414,1.302,1.44329,4.5774
Rafelin Nivar,,0,1,1,0.142,0.6547,0.9133,1.278,1.9893,6.18201
Brandon Cain,PIT,0,1,1,0.157667,0.5595,0.7965,1.419,1.9406,6.47973
Sann Omosako,TOR,0.1012,0.5242,1,0.180444,0.4808,0.6264,1.624,1.8191,6.44706
Samuel Fabian,,0.0439,0.7939,1,0.162333,0.5929,0.7855,1.461,1.9148,6.42708
Yoniel Ramirez,,0,1,1,0.151667,0.63,0.8492,1.365,1.9542,6.37371
Fran Castro,,0,1,1,0.164444,0.5745,0.7632,1.48,1.8955,6.39099
Miguel Valdez,,0,1,1,0.158111,0.591,0.8027,1.423,1.9265,6.38505
Moises Palma,TBR,0.0488,0.7708,1,0.172778,0.5533,0.7301,1.555,1.8724,6.4575
Evan Chrest,CLE,0,1,1,0.161778,0.6121,0.7313,1.456,1.873,6.29811
Jonathan Edwards,,0,1,1,0.154333,0.6497,0.8593,1.389,1.9475,6.33789
Nathanael Cruz,,0,1,1,0.162111,0.621,0.7979,1.459,1.8988,6.33807
Christopher Vasquez,,0.0711,0.6661,1,0.163556,0.5403,0.7441,1.472,1.8938,6.41934
Drew Garrett,,0,1,1,0.152,0.7377,0.9269,1.368,1.9713,6.31098
Nick Bautista III,,0,1,1,0.163333,0.6173,0.7949,1.47,1.9086,6.40314
Brett Lockwood,,0,1,1,0.151556,0.5524,0.8076,1.364,1.9513,6.39891
Abel Mercedes,ATH,0,1,1,0.136,0.8153,1.0766,1.224,2.0949,6.44193
Enderjer Sifontes,,0,1,1,0.162889,0.6044,0.7971,1.466,1.9198,6.42276
Sean Barnett,SDP,0,1,1,0.151,0.6565,0.8764,1.359,1.9607,6.32259
Randy Berigüete,,0.0372,0.8252,1,0.15,0.542,0.8109,1.35,1.9528,6.37281
Elian Serrata,,0,1,1,0.150556,0.6384,0.8592,1.355,1.952,6.33888
John Lynch,,0,1,1,0.139778,0.5785,0.8792,1.258,1.9906,6.20163
Chris Barraza,,0,1,1,0.169778,0.6262,0.782,1.528,1.8988,6.45102
Angel Cruz,,0,1,1,0.171556,0.7315,0.9369,1.544,1.991,6.55848
Blake Shepardson,CHW,0,1,1,0.151333,0.6734,0.9381,1.362,2.01,6.38217
Jake Jekielek,TEX,0,1,1,0.152889,0.5759,0.8267,1.376,1.9449,6.34293
Jeckferxon Hernandez,,0,1,1,0.154222,0.6521,0.8699,1.388,1.9568,6.35346
Ramon Henriquez,,0,1,1,0.158333,0.5855,0.807,1.425,1.9353,6.41961
Francis Hernandez,,0.0244,0.8854,1,0.169889,0.5628,0.737,1.529,1.8788,6.44256
Jesse Wainscott,,0,1,1,0.168333,0.6039,0.7706,1.515,1.8906,6.42285
Angel Perez,CLE,0,1,1,0.153,0.6949,0.8326,1.377,1.9215,6.2343
Styven Paez,ATL,0,1,1,0.165556,0.6302,0.7789,1.49,1.8956,6.36579
Antonio Florido,DET,0,1,1,0.146889,0.6406,0.8615,1.322,1.9426,6.22359
Franly Urena,TOR,0.0293,0.8623,1,0.178,0.6934,0.7795,1.602,1.8634,6.40719
Ryan Smith,,0,1,1,0.162,0.6195,0.8123,1.458,1.9199,6.39909
Zack Austin,,0,1,1,0.139,0.643,0.9224,1.251,2.0094,6.3198
Jayden Voelker,TBR,0,1,1,0.180444,0.5674,0.7272,1.624,1.8647,6.48396
Matt Mikulski,,0,1,1,0.161333,0.6521,0.8262,1.452,1.9015,6.23511
Matthew DesMarets,MIN,0,1,1,0.146111,0.5603,0.8193,1.315,1.963,6.41403
Brandon Herbold,KCR,0,1,1,0.156222,0.6294,0.8313,1.406,1.9484,6.43473
Jordarlin Mendoza,NYY,0,1,1,0.160556,0.6254,0.8184,1.445,1.9086,6.18813
Jose Varela,HOU,0,1,1,0.166889,0.6738,0.8178,1.502,1.8902,6.28785
Owen Sharts,,0,1,1,0.160667,0.5869,0.8008,1.446,1.9269,6.42753
Melvin Cuevas,,0,1,1,0.158444,0.6945,0.8859,1.426,1.9567,6.38937
Ronan Kopp,LAD,0,4.8148,4.8148,0.630739,4.7619,3.4766,1.179,1.62773,4.65677
Nolberto Henriquez,,0,1,1,0.174,0.5834,0.7501,1.566,1.873,6.26445
Jhon Rosario,CHC,0,1,1,0.169444,0.5627,0.7285,1.525,1.8691,6.41502
Noah Takacs,PIT,0.0282,0.8672,1,0.155111,0.4967,0.7713,1.396,1.9434,6.52626
Peter Bonilla,,0,1,1,0.176889,0.6689,0.8922,1.592,1.961,6.44382
Jonathan Rosario,MIA,0,1,1,0.131889,0.6369,0.9596,1.187,2.0385,6.22737
Jonathan Stevens,MIN,0.0314,0.8524,1,0.153556,0.6014,0.8254,1.382,1.9501,6.43347
Jhonny Felix,,0.0314,0.8524,1,0.169444,0.5783,0.7581,1.525,1.8948,6.47631
Danny Carrion,,0,1,1,0.160556,0.6027,0.8301,1.445,1.958,6.55641
Raudy Rivera,,0,1,1,0.158444,0.7372,0.9085,1.426,1.9588,6.39324
Sean Heppner,,0,1,1,0.149222,0.5803,0.8373,1.343,1.9603,6.39864
David Matoma,PIT,0,1,1,0.139444,0.569,0.9067,1.255,2.0285,6.41718
Mario Zabala,SDP,0,1,1,0.157556,0.6189,0.8533,1.418,1.9625,6.417
Jose Ulloa,,0,1,1,0.171667,0.5702,0.7458,1.545,1.8899,6.498
Aaron Savary,CLE,0,1,1,0.159111,0.5985,0.7468,1.432,1.8936,6.34293
Eric Foggo,,0,1,1,0.163444,0.6071,0.8042,1.471,1.929,6.48594
Cole Zaffiro,,0,1,1,0.166667,0.6203,0.8071,1.5,1.9197,6.45876
Zach Cable,,0,1,1,0.164333,0.617,0.8149,1.479,1.9322,6.4791
Joseph Herrera,SDP,0,1,1,0.151889,0.5643,0.8332,1.367,1.9424,6.21261
Richard Fernandez,ATH,0,1,1,0.159778,0.594,0.8528,1.438,2.0027,6.71778
Andy Luis,,0,1,1,0.150333,0.573,0.8485,1.353,1.9772,6.4269
Henry Valencio,,0,1,1,0.161556,0.5878,0.8135,1.454,1.9431,6.47739
Giovanni Vargas,STL,0,1,1,0.159333,0.5768,0.7767,1.434,1.9018,6.30675
José Fernández,,0,1,1,0.159333,0.6035,0.8323,1.434,1.9462,6.4332
Luke Fernandez,CLE,0,1,1,0.161556,0.6625,0.7943,1.454,1.906,6.32862
Ryan Chasse,,0,1,1,0.149,0.606,0.8758,1.341,1.9815,6.31584
Steve Hajjar,,0.0461,0.7831,1,0.168222,0.6826,0.8502,1.514,1.9153,6.31089
Gage Boehm,LAA,0,1,1,0.152444,0.638,0.9172,1.372,2.0121,6.47064
Eris Rodríguez,,0,1,1,0.158444,0.5623,0.8093,1.426,1.9433,6.44814
Luis Victorino,TOR,0,1,1,0.170556,0.5705,0.7533,1.535,1.8974,6.47676
Chandler Arnold,,0.0254,0.8804,1,0.163667,0.6121,0.8223,1.473,1.9436,6.51042
Sunayro Martina,NYY,0.0626,0.7056,1,0.168,0.5777,0.7722,1.512,1.8937,6.29199
Caden Wooster,NYM,0,1,1,0.161778,0.6254,0.8316,1.456,1.926,6.32025
Jordan Valenzuela,SDP,0,1,1,0.142444,0.6805,0.9626,1.282,2.0196,6.29415
Luigi Hernandez,,0.0325,0.8475,1,0.146,0.638,0.9045,1.314,1.9972,6.40701
Carlos Martinez,LAD,0,1,1,0.186556,0.6618,0.8607,1.679,1.9584,6.70248
Starlyn Pichardo,,0,1,1,0.158556,0.6874,0.8996,1.427,1.9729,6.4395
Jesus Lopez,,0.0975,0.5415,1,0.183222,0.5699,0.7122,1.649,1.8514,6.52041
Greysen Carter,NYY,0,1,1,0.143444,0.6475,0.9367,1.291,2.0044,6.15564
Wilfred Alvarado,ATH,0,1,1,0.171333,0.599,0.8204,1.542,1.9718,6.76845
Felix Castro,ATH,0.0372,0.8252,1,0.165778,0.592,0.8314,1.492,1.9896,6.79968
Omar Victorino,NYM,0.0561,0.7361,1,0.139778,0.5631,0.874,1.258,1.9792,6.23043
Julio Dilone,SDP,0,1,1,0.161667,0.6449,0.8585,1.455,1.9554,6.45696
Denis Reguillo,,0,1,1,0.155778,0.5588,0.8227,1.402,1.9582,6.46452
Jhon Reyes,KCR,0,1,1,0.159333,0.5283,0.7774,1.434,1.9618,6.687
Emerson Talavera,,0,1,1,0.179556,0.5662,0.7279,1.616,1.8637,6.48918
Brennan Malone,PIT,0,1,1,0.163111,0.5806,0.8144,1.468,1.9583,6.63768
Scarlyn Lebron,,0,1,1,0.167111,0.5863,0.7933,1.504,1.9129,6.4575
Pitterson Rosa,PIT,0,1,1,0.155556,0.6185,0.8796,1.4,1.9939,6.57099
Gilbel Galvan,BOS,0,1,1,0.162889,0.5966,0.8214,1.466,1.9674,6.71877
Jose Vasquez,LAD,0,1,1,0.174111,0.6355,0.8852,1.567,1.987,6.68196
Dylan Questad,MIN,0.0202,0.9052,1,0.154444,0.7004,0.9113,1.39,1.9796,6.43716
Henry Cone,CHC,0,1,1,0.156444,0.639,0.8628,1.408,1.9568,6.41772
Yordy Herrera,STL,0,1,1,0.145111,0.6537,0.8891,1.306,1.9507,6.10119
Marco Corcho,,0,1,1,0.145333,0.5579,0.8647,1.308,1.9919,6.42069
Tristan Smith,CIN,0,1,1,0.162556,0.6627,1.0139,1.463,2.1057,6.73191
Braden Quinn,,0,1,1,0.154556,0.5467,0.8299,1.391,1.9588,6.34536
Connor Butler,,0,1,1,0.152778,0.637,0.8957,1.375,1.9874,6.36084
Aaron Cohn,,0,1,1,0.180778,0.5362,0.7084,1.627,1.8716,6.57351
Dionys Rodriguez,,0.0325,0.8475,1,0.192667,0.5538,0.6614,1.734,1.7901,6.43086
Andrew Carson,,0,1,1,0.170333,0.6011,0.8008,1.533,1.9316,6.57045
Manny Ramirez,,0,1,1,0.149444,0.6492,0.9122,1.345,2.0063,6.47937
Osbriel Mogollon,,0,1,1,0.143444,0.5932,0.9031,1.291,2.0094,6.32412
Jeison Pena,,0,1,1,0.162111,0.5866,0.8177,1.459,1.9391,6.48873
Mason Davenport,TOR,0,1,1,0.166889,0.6536,0.8401,1.502,1.9485,6.53859
Dariel Francia,PIT,0.0474,0.7774,1,0.153111,0.6247,0.9019,1.378,2.0042,6.55389
Luis Germán,SDP,0,1,1,0.15,0.645,0.9091,1.35,1.9892,6.39252
Brayan Narvaez,SFG,0.0418,0.8038,1,0.158111,0.5224,0.728,1.423,1.8624,6.30675
Kailen Hamson,BAL,0.1002,0.5292,1,0.150444,0.5565,0.8281,1.354,1.972,6.37515
Angel Gonzalez,,0,1,1,0.159778,0.7306,0.9123,1.438,1.9527,6.40755
Jason Shockley,BAL,0,1,1,0.167556,0.6253,0.8065,1.508,1.9383,6.53778
Adam Bates,BOS,0,1,1,0.166556,0.5674,0.7988,1.499,1.9482,6.70122
Wilson Lopez,,0,1,1,0.144556,0.5853,0.8995,1.301,2.0207,6.48855
Dallas Woolfolk,,0,1,1,0.184444,0.5651,0.719,1.66,1.8648,6.58665
Franklin Marquez,,0,1,1,0.140667,0.5648,0.9118,1.266,2.031,6.34617
JP Wheat,CHC,0,1,1,0.139222,0.6993,0.9742,1.253,2.0205,6.31251
Michael Valverde,TEX,0,1,1,0.161333,0.6761,0.9054,1.452,1.9777,6.47892
Madison Jeffrey,CHW,0,1,1,0.149556,0.6335,0.9574,1.346,2.0421,6.49098
Fernando Vasquez,SFG,0,1,1,0.142,0.6217,0.8739,1.278,1.9489,6.2307
Ettore Giulianelli,CLE,0,1,1,0.130889,0.7303,0.9949,1.178,2.0563,6.26022
Gustavo Del Pozo,,0,1,1,0.172889,0.6077,0.8034,1.556,1.9278,6.60573
Will Stevens,,0,1,1,0.151444,0.5929,0.8902,1.363,2.0087,6.52914
Moises Castillo,CIN,0.0732,0.6562,1,0.193333,0.6049,0.8584,1.74,2.0061,7.05339
Javi Torres,CLE,0,1,1,0.163556,0.6677,0.8222,1.472,1.9338,6.45633
Adam Conrad,,0,1,1,0.162333,0.6219,0.8675,1.461,1.9779,6.57891
Itsuki Takemoto,ATH,0,1,1,0.168222,0.6073,0.8743,1.514,2.0301,6.91632
Jordan Powell,,0,1,1,0.163444,0.6339,0.8721,1.471,1.981,6.60582
Jean Calderon,,0,1,1,0.160333,0.6234,0.8764,1.443,1.9814,6.55542
Miguel Mesa,BAL,0,1,1,0.166111,0.6224,0.8271,1.495,1.9551,6.56577
Juan Abreu,,0,1,1,0.167444,0.6186,0.8531,1.507,1.9697,6.61797
Ryan Ure,KCR,0,1,1,0.138778,0.5722,0.9175,1.249,2.0674,6.61041
Andrew Pogue,DET,0,1,1,0.147333,0.5343,0.8429,1.326,1.9785,6.42924
Jose Cabrera,,0,1,1,0.176444,0.6792,0.943,1.588,2.0249,6.7743
Leomar Rosario,HOU,0,1,1,0.152333,0.7478,0.9877,1.371,2.0138,6.36795
Jorge De Leon,NYM,0,1,1,0.151222,0.7404,0.9897,1.361,2.0135,6.32421
Luichi Casilla,COL,0,1,1,0.131444,0.6068,1.0019,1.183,2.0913,6.31638
Quinn Gudaitis,,0,1,1,0.162667,0.5638,0.8196,1.464,1.9537,6.59313
Dony Aguilera,CIN,0.0975,0.5415,1,0.197444,0.507,0.7961,1.777,1.9989,7.15887
Keyner Cedeno,MIA,0.0607,0.7147,1,0.141556,0.6144,0.9619,1.274,2.0561,6.40989
Ryan Minckler,WSN,0,1,1,0.149111,0.6352,0.9692,1.342,2.0508,6.52005
Abel Brito,,0,1,1,0.160667,0.5794,0.8509,1.446,1.9795,6.61689
Carlos Mateo,PIT,0,1,1,0.137778,0.693,1.0311,1.24,2.0999,6.60105
Jimmy Reyes,,0,1,1,0.170222,0.5488,0.7966,1.532,1.9428,6.64335
Yeury Tatiz,SEA,0,1,1,0.151556,0.6273,0.7946,1.364,1.8741,6.03729
Cole MacRae,HOU,0.0975,0.5415,1,0.188444,0.5825,0.7356,1.696,1.8765,6.64272
Tyler Hoffman,,0,1,1,0.169667,0.5969,0.8336,1.527,1.9623,6.67845
Joe Scarborough,NYM,0,1,1,0.161778,0.5875,0.8553,1.456,1.968,6.48882
Kyle DeGroat,KCR,0,1,1,0.178556,0.5987,0.7913,1.607,1.946,6.85503
Victor Espiritu,TOR,0.0904,0.5754,1,0.164111,0.4977,0.7977,1.477,1.9754,6.67962
T.J. Czyz,,0,1,1,0.165556,0.5771,0.853,1.49,1.9826,6.64758
Randy Ramnarace,KCR,0,1,1,0.148889,0.5499,0.8924,1.34,2.0628,6.84504
Nicolas De La Cruz,BOS,0,1,1,0.143222,0.614,0.9803,1.289,2.0902,6.63975
Nixon Encarnacion,,0.0584,0.7254,1,0.166444,0.6376,0.8952,1.498,2.0001,6.6978
Henry Martinez,,0.0732,0.6562,1,0.170667,0.5702,0.8352,1.536,1.9796,6.7545
Branden Noriega,,0,1,1,0.149889,0.6854,0.9944,1.349,2.0526,6.4611
Luke Thelen,,0,1,1,0.193556,0.5581,0.8731,1.742,2.1174,7.74126
Jayden Murray,CHC,0,8.963,8.963,1.22893,7.7092,3.9014,1.234,1.41676,4.52165
Ryan Mathiesen,HOU,0.0411,0.8071,1,0.178,0.5891,0.8017,1.602,1.931,6.64929
Noah Palmese,TOR,0,1,1,0.187222,0.5968,0.7724,1.685,1.9146,6.7545
Luifer Romero,,0.0549,0.7419,1,0.147111,0.5318,0.9035,1.324,2.0344,6.50277
Pedro Garcia,DET,0,1,1,0.172889,0.5436,0.7751,1.556,1.8973,6.50448
Jesus Colina,CIN,0,1,1,0.188333,0.56,0.9043,1.695,2.0654,7.16202
Janzen Keisel,,0,1,1,0.166111,0.5868,0.8813,1.495,1.9925,6.68817
Callum Wallace,,0,1,1,0.161889,0.5899,0.89,1.457,2.0121,6.6969
Reynaldo Yean,LAD,0,1,1,0.169333,0.7636,1.0634,1.524,2.0842,6.76584
Alexander Johnson,CIN,0,1,1,0.188333,0.6188,0.95,1.695,2.0865,7.1874
Keegan Zinn,CLE,0,1,1,0.171556,0.7277,0.8629,1.544,1.9384,6.5511
Anthony Astudillo,TEX,0.0877,0.5877,1,0.176444,0.5197,0.803,1.588,1.9703,6.80418
Manuel Perez,ATH,0.0461,0.7831,1,0.161,0.5197,0.8543,1.449,2.007,6.71193
Wuillians Herrera,LAD,0,1,1,0.189667,0.6276,0.8939,1.707,2.0095,6.97194
Manuel Osorio,CLE,0.0835,0.6075,1,0.153444,0.543,0.908,1.381,2.0312,6.54237
Jhonny Jimenez,,0,1,1,0.204444,0.5467,0.7989,1.84,1.9542,6.97761
Antoni Cuello,STL,0,1,1,0.162778,0.5307,0.8146,1.465,1.9544,6.54669
Seth Keller,,0.0337,0.8417,1,0.165444,0.5694,0.8458,1.489,1.9698,6.69132
Yeri Perez,KCR,0.0314,0.8524,1,0.128,0.5585,0.9951,1.152,2.1425,6.77097
Levi Stoudt,PHI,0,4.963,4.963,0.77864,3.7481,2.2153,1.412,1.47322,4.87273
Wyatt Mills,LAD,0,9.6296,9.6296,1.3888,8.9922,4.907,1.298,1.45051,4.58193
Brian Arias,NYY,0,1,1,0.179667,0.5965,0.8409,1.617,1.9604,6.59259
Joaquin Tejada,,0,1,1,0.159333,0.6052,0.925,1.434,2.0417,6.73983
David Rodriguez,KCR,0.0975,0.5415,1,0.162,0.4982,0.8291,1.458,2.0234,6.88203
Anthony Mena,NYY,0.0975,0.5415,1,0.180444,0.5153,0.7931,1.624,1.9499,6.61023
Nelfri Payano,CIN,0,1,1,0.179111,0.6087,0.992,1.612,2.1274,7.21422
Jairon Digon,ARI,0,1,1,0.152444,0.6173,0.9097,1.372,2.0452,6.87663
Luis Ghisays,CHC,0.0516,0.7576,1,0.162333,0.5293,0.855,1.461,2.0032,6.72255
Gerardo Lopez,PHI,0,1,1,0.173222,0.5217,0.8882,1.559,2.0354,6.8886
J.D. Hennen,BAL,0,1,1,0.176333,0.6633,0.8773,1.587,1.9941,6.80256
Brayan Cabello,SFG,0,1,1,0.152556,0.4886,0.8893,1.373,2.0546,6.74226
Starlin Savinon,TBR,0,1,1,0.147222,0.5879,1.0074,1.325,2.1109,6.61905
Naimer Rosario,ARI,0,1,1,0.153222,0.5879,0.9535,1.379,2.0568,6.59016
Dariel Polanco,SDP,0,1,1,0.173222,0.4812,0.8154,1.559,1.9826,6.74811
Diego Godoy,MIA,0,1,1,0.143556,0.6002,1.0207,1.292,2.122,6.65235
Michael Limoncelli,,0,1,1,0.170556,0.6162,0.901,1.535,2.0178,6.83307
Fabian Gallardo,LAA,0.0488,0.7708,1,0.160222,0.4571,0.8686,1.442,2.0558,6.88059
Will Gervase,LAD,0,1,1,0.139111,0.6766,1.1812,1.252,2.231,6.66279
Jake Faherty,MIA,0.0179,0.9159,1,0.135556,0.6889,1.0785,1.22,2.1395,6.70932
Ernie Day,,0,1,1,0.158889,0.6023,0.942,1.43,2.0574,6.78726
Mathew Peters,,0,1,1,0.162444,0.591,0.9253,1.462,2.044,6.78492
Reudis Diaz,CHW,0,1,1,0.150222,0.4754,0.8884,1.352,2.0601,6.7788
Jorge Herrera,,0.0488,0.7708,1,0.176,0.5164,0.822,1.584,1.9912,6.89652
Gilberto Lopez,TEX,0,1,1,0.168556,0.564,0.9027,1.517,2.0303,6.80715
Jhonly Taveras,,0.0793,0.6273,1,0.174444,0.5512,0.8556,1.57,2.0073,6.92055
Jose G. Gonzalez,SFG,0,1,1,0.135556,0.49,0.9053,1.22,2.0499,6.54759
Franderly Morel,LAD,0,1,1,0.152,0.5487,0.9515,1.368,2.0737,6.64677
Ryan Lambert,NYM,0,12.037,12.037,1.63302,13.0555,7.2356,1.221,1.45721,4.37248
Erick Reynoso,ARI,0.0516,0.7576,1,0.166444,0.609,0.8618,1.498,2.001,6.98454
Harrison Ruiz,CLE,0,1,1,0.168222,0.5355,0.8801,1.514,2.027,6.84648
Eduardo Soriano,,0.1053,0.5053,1,0.168556,0.4958,0.8523,1.517,2.028,6.92847
Odarlin Cruz,COL,0,1,1,0.171,0.554,0.8778,1.539,2.0184,6.87015
Frenny Grant,DET,0,1,1,0.145,0.5484,0.956,1.305,2.0677,6.52833
Jhan Almeida,CIN,0.0675,0.6825,1,0.187111,0.4956,0.93,1.684,2.1313,7.42176
Miguel Mora,,0.0318,0.8508,1,0.172333,0.5551,0.8843,1.551,2.0298,6.93414
Ismael Yanez,MIL,0,1,1,0.176444,0.6434,0.9518,1.588,2.0394,6.82731
Luis Beltrán,BAL,0,1,1,0.141778,0.6846,1.0723,1.276,2.1516,6.73047
Jordi Infante,TBR,0.0675,0.6825,1,0.169111,0.5307,0.9084,1.522,2.0614,6.99228
Zane Petty,CLE,0,1,1,0.186778,0.6075,0.7923,1.681,1.9285,6.76512
Sebastian Caseres,LAA,0,1,1,0.151,0.5718,1.027,1.359,2.1411,6.76827
Fermin Magallanes,BAL,0,1,1,0.161333,0.6581,0.9819,1.452,2.0848,6.83307
Hunter Parks,CIN,0,5.7901,5.7901,0.856935,5.2376,3.4686,1.332,1.57617,5.02504
Khristian Guevara,CIN,0.0877,0.5877,1,0.187333,0.4512,0.9107,1.686,2.1203,7.32915
Jovi Gálvez,STL,0,1,1,0.143556,0.5758,0.9671,1.292,2.0837,6.67737
Keywill Cedeno,,0,1,1,0.170333,0.5433,0.8948,1.533,2.0345,6.88563
Efrain Cubilla,COL,0.0732,0.6562,1,0.177667,0.4627,0.8138,1.599,2.009,7.00056
Jose Trevizo,SFG,0.1032,0.5152,1,0.172556,0.4855,0.8482,1.553,2.0319,7.00875
Masahiro Fukuda,TEX,0,1,1,0.166444,0.5209,0.9057,1.498,2.0643,6.94026
Kevin Martinez,COL,0.0732,0.6562,1,0.178444,0.5086,0.8449,1.606,2.0154,6.99813
Gavin Adams,PIT,0,1,1,0.144333,0.6453,1.0855,1.299,2.1717,6.90093
Eudry Alcantara,CLE,0,1,1,0.165667,0.6276,0.8976,1.491,2.0126,6.72732
Albert Polanco,MIA,0,1,1,0.164333,0.6103,0.9776,1.479,2.0864,6.96384
Dilan Fernandez,SFG,0,1,1,0.143,0.4947,0.9128,1.287,2.0543,6.64713
Miguel Cordero,,0.0675,0.6825,1,0.170333,0.5056,0.8797,1.533,2.0506,7.0029
Eddy Peralta,TEX,0,1,1,0.152444,0.6171,1.0085,1.372,2.1137,6.8931
Daichi Moriki,SDP,0,1,1,0.151667,0.5208,0.9798,1.365,2.1197,6.83208
Enrique Coronel,,0.0516,0.7576,1,0.176222,0.5315,0.8797,1.586,2.0425,7.03134
Adrián Delgado,,0,1,1,0.147111,0.6485,1.0762,1.324,2.1574,6.83937
Redinson Gomez,COL,0,1,1,0.164778,0.5574,0.9445,1.483,2.0816,6.95511
Kelvin Rosario,ARI,0,1,1,0.150111,0.5562,1.0069,1.351,2.1256,6.75648
Jose Rengel,SFG,0,1,1,0.133,0.5115,0.9709,1.197,2.0938,6.51672
Moises Meza,COL,0,1,1,0.158,0.5345,0.9638,1.422,2.1139,6.97014
Weskendry Espinosa,,0,1,1,0.160667,0.523,0.9418,1.446,2.0958,6.96879
Angel Camacho,,0.0418,0.8038,1,0.161889,0.5762,0.976,1.457,2.0907,6.81885
Jefferson Moran,STL,0,1,1,0.158444,0.5727,0.9475,1.426,2.0691,6.78375
Noel Ulloa,,0.0502,0.7642,1,0.168889,0.5496,0.9268,1.52,2.0783,7.04016
Rayner Urbaez,,0,1,1,0.167667,0.5867,0.9594,1.509,2.0855,6.98841
Josue Henrique,COL,0,1,1,0.160889,0.5724,0.9777,1.448,2.1073,6.96699
Andres Cova,LAA,0,1,1,0.153556,0.6331,1.0833,1.382,2.1637,6.81273
Arlison Rodriguez,,0.0832,0.6092,1,0.166556,0.4752,0.8944,1.499,2.0673,6.9192
Cristobal Abreu,ATL,0,1,1,0.169222,0.5542,0.8992,1.523,2.0568,6.97185
Ervin Torres,,0,1,1,0.153444,0.5447,0.9956,1.381,2.1244,6.81804
Anthony Crespo,,0.0877,0.5877,1,0.176889,0.5215,0.8815,1.592,2.051,7.09128
Joel Heredia,,0,1,1,0.151556,0.4886,0.9603,1.364,2.1256,6.95907
Dawel Serda,,0.0877,0.5877,1,0.175556,0.4917,0.8682,1.58,2.048,7.08183
Chase Bentley,MIL,0.0975,0.5415,1,0.189111,0.5785,0.8986,1.702,2.0315,7.03476
Jeison Calvo,,0.0923,0.5663,1,0.172222,0.5187,0.8988,1.55,2.0676,7.09722
Michael Saturria,,0,1,1,0.165444,0.5878,0.9795,1.489,2.1023,6.9957
Dioris De La Rosa,LAA,0,1,1,0.172667,0.5763,0.9739,1.554,2.1044,7.09263
Chaily Ramirez,CHC,0,1,1,0.165111,0.5685,0.9529,1.486,2.0727,6.9084
Yander Bonaci,BOS,0,1,1,0.147222,0.5547,1.0409,1.325,2.1786,7.00839
Eddy Mota,,0.1053,0.5053,1,0.179556,0.4685,0.8466,1.616,2.0438,7.14996
Jesus Delgado,,0,1,1,0.151,0.579,1.0421,1.359,2.1498,6.81903
Moises Amezquita,KCR,0,1,1,0.137,0.4836,1.0202,1.233,2.2031,7.00335
Lender Bracho,SFG,0,1,1,0.154556,0.4808,0.965,1.391,2.1349,7.0074
Emmanuel Martinez,,0,1,1,0.148,0.6513,1.0951,1.332,2.1648,6.78474
Florangel Vasquez,SDP,0,1,1,0.174111,0.6134,0.9776,1.567,2.0882,7.02054
Bernardo Rivera,TEX,0,1,1,0.165889,0.6091,1.0116,1.493,2.1137,6.98922
Wenderlyn King,MIL,0,1,1,0.179111,0.5698,0.9463,1.612,2.0708,7.002
Anel Cabrera,,0,1,1,0.160444,0.5344,0.9791,1.444,2.1322,7.07094
Reinder Gomez,CHW,0,1,1,0.160333,0.5555,0.9949,1.443,2.1328,7.04664
Cole Wilcox,SEA,0,20.463,20.463,2.28503,16.9197,8.0056,1.005,1.35948,3.96288
Ankeily Feliz,,0.0488,0.7708,1,0.167889,0.4905,0.922,1.511,2.0967,7.10307
Jose Cruz,CLE,0,1,1,0.159444,0.55,0.9963,1.435,2.1362,7.04709
Manuel Moreno,MIL,0,1,1,0.167333,0.5223,0.9443,1.506,2.1011,7.07994
Luis Curvelo,TEX,0,6.5185,6.5185,1.02992,5.3315,3.0496,1.422,1.46933,4.87744
Emanuel Vargas,NYY,0,1,1,0.153,0.5678,1.0379,1.377,2.166,7.02576
Aiden Moffett,CHC,0,1,1,0.157111,0.6328,1.0415,1.414,2.1259,6.90831
Deibi Rodriguez,DET,0,1,1,0.162222,0.502,0.9586,1.46,2.1246,7.1001
